MEME-ID,text,description,text_input,etiqueta_predicha
DS_IMG_2614.jpg,Cuando son las 18:00 hrs. * Mi jefe Srta. antes que se vaya: - Envíe un correo a ... - Ayúdeme aquí con el cuadro de excel - Búsqueme el archivo de ... - Llame a ... Ahí viene.,"La imagen es un meme que presenta un fondo con un cielo despejado y un torbellino de polvo. En primer plano, hay un hombre que grita con una expresión de angustia y desesperación. 

En la parte superior de la imagen, hay un texto grande que dice ""Cuando son las 18:00 hrs."" En el lado izquierdo, se incluye un diálogo que representa las solicitudes de un jefe, con frases como ""Envíe un correo a ..."", ""Ayúdeme aquí con el cuadro de excel"", ""Búsqueme el archivo de ..."", y ""Llame a ..."". En la parte inferior de la imagen se encuentra la frase ""Ahí viene"" escrita en letras prominentes. 

El meme transmite una sensación de frustración y ansiedad ante las tareas que surgen justo al final de la jornada laboral.","18:00 hrs jefe srto enviar correo ayúdeme cuadro excel búsqueme archivo llame venir imagen meme presentar fondo cielo despejado torbellino polvo plano hombre gritar expresión angustia desesperación 

 superior imagen texto 18:00 hrs izquierdo incluir diálogo representar solicitud jefe frase envíe correo ayúdeme cuadro excel búsqueme archivo llame inferior imagen frase venir escrito letra prominente 

 meme transmitir sensación frustración ansiedad tarea surgen justo jornada laboral",ninguno
DS_IMG_1287.jpg,"cuando le pegas con un bate a la piñata y ves que sale sangre de un niño en fin, no salgas en carnaval","La imagen es un meme que presenta un fondo blanco y una figura central con la apariencia de un personaje de animación, con una cabeza grande y un rostro que muestra una expresión calculadora. El personaje tiene una calva prominente, cejas oscuras y una nariz alargada, con los ojos mirados de manera inquisitiva. En la parte superior de la imagen hay un texto en negrita que dice: ""cuando le pegas con un bate a la piñata y ves que sale sangre de un niño"". En la parte inferior, hay otro texto que dice: ""en fin, no salgas en carnaval."" Un logo o nombre de usuario (@vivaspain01) está visible en un color verde en la parte derecha del personaje.",pegar bate piñata ver salir sangre niño salir carnaval imagen meme presentar fondo blanco figura central apariencia personaje animación cabeza rostro mostrar expresión calculadoro personaje calva prominente ceja oscuro nariz alargado ojo mirado inquisitivo superior imagen texto negrita pegar bate piñata ver salir sangre niño inferior texto salir carnaval logo nombre usuario @vivaspain01 visible color verde derecho personaje,ninguno
DS_IMG_2192.jpg,"Yo como Roy, cuando decidiste eliminarme de tu corazón.","La imagen es un meme que muestra a un niño con una expresión triste y decepcionada. El niño tiene el cabello castaño y está vestido con una camiseta a rayas blanca y azul. En la parte superior de la imagen, hay un texto que dice ""#MasterChefMx"". Debajo del niño se encuentra otro texto que dice: ""Yo como Roy, cuando decidiste eliminarme de tu corazón."" El fondo de la imagen incluye colores brillantes, lo que sugiere que proviene de un entorno de competencia culinaria.",roy decidir eliminar yo corazón imagen meme mostrar niño expresión triste decepcionado niño cabello castaño vestido camiseta rayas blanco azul superior imagen texto masterchefmx niño texto roy decidir eliminar yo corazón fondo imagen incluir color brillante sugerir provenir entorno competencia culinario,ninguno
DS_IMG_117.jpg,Últimando detalles para el 24 y 25.,"La imagen presenta un meme que muestra un zapato deportivo azul, que tiene una parte desgastada en la punta. Un tubo de pegamento está conectado al zapato, aplicando el producto en la zona dañada. En la parte superior, hay un emoji de sonrisa con gafas de sol, sugiriendo una actitud despreocupada o relajada. El texto en la parte superior dice: ""Ultimando detalles para el 24 y 25"".",últimar detalle 24 25 imagen presentar meme mostrar zapato deportivo azul desgastado punta tubo pegamento conectado zapato aplicar producto zona dañado superior emoji sonrisa gafa sol sugerir actitud despreocupado relajado texto superior ultimar detalle 24 25,ninguno
DS_IMG_924.jpg,"¡¡Huele la casa a quemado!! Tranquila cariño, son las judías.","La imagen es un meme que presenta una fotografía en blanco y negro de una persona con un uniforme militar, caracterizado por un bigote distintivo, que posa con una expresión seria. En la parte superior de la imagen, hay un texto en letras grandes que dice: ""¡HUELEN LA CASA A QUEMADO!!"", y en la parte inferior, otro texto que dice: ""tranquila cariño, son las judías"". El formato del meme se caracteriza por el uso de texto superpuesto, típico de este estilo humorístico.",oler casa quemado tranquilar cariño judía imagen meme presentar fotografía blanco negro persona uniforme militar caracterizado bigote distintivo pós expresión serio superior imagen texto letra oler casa quemado inferior texto tranquilo cariño judía formato meme caracterizar texto superpuesto típico estilo humorístico,clasismo
DS_IMG_1339.jpg,"JOSÉ JOSÉ COMO ES LA CANCIÓN DE ""TU O YO""? ""TUYO""?...MEJOR COMETE ESTA","La imagen es un meme que presenta a un hombre con una chaqueta negra y una pajarita, sosteniendo un trofeo en sus manos. El fondo es de color claro, con un logo que parece ser de una entrega de premios. En la parte superior de la imagen hay un texto que dice ""JOSÉ JOSÉ COMO ES LA CANCIÓN DE 'TU O YO'?"", y en la parte inferior se puede leer ""'TU O YO'? ... MEJOR COMETE ESTA"". El hombre tiene una expresión sonriente.","josé josé canción tuyo""? cometer imagen meme presentar hombre chaqueta negro pajarita sostener trofeo mano fondo color logo entrega premio superior imagen texto josé josé canción inferior leer cometer hombre expresión sonriente",contenido inapropiado
DS_IMG_2987.jpg,"Hay tres cosas que odio: hablar de política, religión y la vida ajena.","La imagen es un meme que presenta a un hombre con una expresión facial sonriente y ligeramente arrogante. El texto en la parte superior dice ""HAY TRES COSAS QUE ODIO"" y en la parte inferior se lee ""HABLAR DE POLÍTICA, RELIGIÓN Y LA VIDA AJENA"". El fondo es desenfocado, lo que resalta al personaje principal, que viste de manera formal con una chaqueta y una camisa de cuadros. La fuente utilizada para el texto es grande y en negrita, característica común en memes para enfatizar el mensaje.",cosa odio hablar política religión vida ajeno imagen meme presentar hombre expresión facial sonriente ligeramente arrogante texto superior cosa odio inferior leer hablar política religión vida ajeno fondo desenfocar resaltar personaje principal ver formal chaqueta camisa cuadro fuente utilizado texto negrita característica común mem enfatizar mensaje,ninguno
DS_IMG_3152.jpg,señorita una aspirina por favor..!,"La imagen es un meme que muestra a un anciano en una silla de ruedas, con una expresión facial cómica y la lengua afuera. Lleva puesto un camisón de hospital y unos zapatos que tienen forma de cabeza de perro. A su lado, hay una enfermera con un atuendo corto y ajustado, que parece estar caminando de manera seductora. La enfermera tiene cabello rubio y lleva un gorro de enfermera en la cabeza. En un globo de diálogo, el anciano pide ""señorita una aspirina por favor..!"". En la esquina superior izquierda hay un emoji de una cara sonriente y una pastilla, añadiendo un contexto humorístico a la imagen. El fondo es sencillo, con paredes y un suelo que sugieren un entorno hospitalario.",señoritar aspirina favor imagen meme mostrar anciano silla rueda expresión facial cómico lengua afuero puesto camisón hospital zapato forma cabeza perro enfermera atuendo corto ajustado caminar seductoro enfermera cabello rubio gorro enfermera cabeza globo diálogo anciano pedir señoritar aspirina favor esquina superior izquierda emoji cara sonriente pastilla añadir contexto humorístico imagen fondo sencillo pared suelo sugerir entorno hospitalario,clasismo
DS_IMG_2608.jpg,Esta es una que todos se saben,"La imagen es un meme que muestra a un hombre durante una celebración, vistiendo una camisa clara y un sombrero de fiesta con una cinta brillante. Se encuentra en un escenario o área decorada, posiblemente para algún evento social. El hombre sostiene un micrófono y tiene una expresión facial seria, a pesar de la atmósfera festiva. Encima de la imagen, hay un texto que dice: ""Esta es una que todos se saben"", en letras grandes y en color blanco. En la parte superior de la imagen, hay un texto adicional que indica ""Todo México cuando empezó a Temblar"", junto con etiquetas de redes sociales relacionadas con temblores en México.",imagen meme mostrar hombre celebración vestir camisa claro sombrero fiesta cinta brillante escenario área decorado posiblemente evento social hombre sostener micrófono expresión facial serio atmósfera festivo imagen texto letra color blanco superior imagen texto adicional indicar méxico empezar temblar etiqueta red social relacionado temblor méxico,ninguno
DS_IMG_415.jpg,"Pamplona, ciudad comprometida contra las agresiones sexistas. LIBRE QUE ME QUIERO LIBRE.","La imagen presenta un diseño gráfico con un fondo blanco y un marco rojo. En la parte superior, hay un mensaje que dice ""Pamplona, ciudad comprometida contra las agresiones sexistas"" en un tipo de letra grande y en color rojo. A la izquierda, se observa un ícono de una mano levantada. Al centro, hay una mujer sonriente con un cabello recogido en un moño, vistiendo una camiseta blanca y un pañuelo rojo alrededor del cuello. Su expresión es alegre y despreocupada. A su alrededor, hay algunas mariposas de color rosa claro que flotan. En la parte inferior, se encuentra el texto ""LIBRE QUE ME QUIERO LIBRE"" en letras grandes y en un color rojo destacado. También hay un escudo que representa el Ayuntamiento de Pamplona.",pamplón ciudad comprometido agresión sexista libre querer libre imagen presentar diseño gráfico fondo blanco marco rojo superior mensaje pamplón ciudad comprometido agresión sexista tipo letra color rojo izquierda observar ícono mano levantado centro mujer sonriente cabello recogido moño vestir camiseta blanco pañuelo rojo cuello expresión alegre despreocupado mariposa color rosa flotar inferior texto libre querer libre letra color rojo destacado escudo representar ayuntamiento pamplona,ninguno
DS_IMG_2975.jpg,"CUANDO TE DICE QUE DE QUÉ ESTÁ HECHA TU VIDA: De tu soledad, tu tristeza y tu desesperación.","La imagen es un meme que consiste en un fondo de tonos oscuros y un personaje animado con cabello largo y azul claro. El personaje tiene una expresión suave y una sonrisa leve, con ojos verdes que parecen mirar al espectador. En la parte superior, hay un texto en letras grandes que dice ""CUANDO TE DICE QUE DE QUE ESTA HECHA TU VIDA"". En la parte inferior, se muestra una línea de diálogo del personaje que dice: ""De tu soledad, tu tristeza y tu desesperación"". A la izquierda del personaje, hay un pequeño ícono de otro personaje animado con un diseño de estilo kawaii.",hecho vida soledad tristeza desesperación imagen meme consistir fondo tono oscuro personaje animado cabello azul personaje expresión suave sonrisa leve ojo verde parecer mirar espectador superior texto letra hecho vida inferior mostrar línea diálogo personaje soledad tristeza desesperación izquierda personaje pequeño ícono personaje animado diseño estilo kawaii,ninguno
DS_IMG_3083.jpg,Porque te viniste tan rápido. Es que hoy me puse el boxer de la Fórmula Uno.,"La imagen es un meme que presenta una escena con dos personajes. Un chico está recostado en una cama, mirando hacia arriba con una expresión de curiosidad, mientras que una chica está sentada en una mesa, concentrada en su teléfono con una expresión seria. En la parte superior, hay un globo de diálogo que dice: ""Porque te viniste tan rápido"". En la parte inferior, otro globo de diálogo del chico dice: ""Es que hoy me puse el Boxer de la Formula Uno"". El estilo del meme es en tonos oscuros y presenta un diseño de cómic.",vinistir rápido poner boxer fórmula imagen meme presentar escena personaje chico recostado cama mirar expresión curiosidad chica sentado mesa concentrado teléfono expresión serio superior globo diálogo vinistir rápido inferior globo diálogo chico poner boxer formula estilo meme tono oscuro presentar diseño cómic,discurso de odio
DS_IMG_1334.jpg,Esta es la fruta más parecida a las nalgas! Las Pasas 😂,"La imagen presenta un fondo blanco con un cesto de mimbre que contiene una gran cantidad de pasas. Las pasas son de un color marrón oscuro y tienen una forma arrugada. Arriba de la imagen hay un texto en letras grandes y en negrita que dice: ""Esta es la fruta más parecida a las nalgas!"" En la parte inferior, se encuentra el texto ""Las Pasas"" en un tamaño de letra considerable, seguido de un emoticono de risa (😂). El estilo de la imagen es típico de un meme, con un enfoque humorístico.",fruta parecido nalga pasa 😂 imagen presentar fondo blanco cesto mimbre contener cantidad pasa pasa color marrón oscuro forma arrugado imagen texto letra negrita fruta parecido nalga inferior texto pasa tamaño letra considerable seguido emoticono risa 😂 estilo imagen típico meme enfoque humorístico,ninguno
DS_IMG_1232.jpg,El día de las madres te van a dar pura VRG ¡Ojalá!,"La imagen es un meme que presenta un texto en la parte superior que dice: ""El día de las madres te van a dar pura VRG"". Debajo del texto, hay una imagen de un hombre con cabello castaño y rizado, que está vestido con una camiseta azul. Su expresión facial es exagerada, con la boca abierta y los ojos dirigidos hacia arriba. Está levantando una mano, como si estuviera gesticulando o enfatizando lo que dice. En la parte inferior de la imagen, hay un texto que dice ""¡Ojalá!"" en letras grandes y en color blanco. El fondo de la imagen incluye un entorno colorido, posiblemente de un set de televisión.",madre puro vrg ojalá imagen meme presentar texto superior madre puro vrg texto imagen hombre cabello castaño rizado vestido camiseta azul expresión facial exagerar boca abierto ojo dirigido levantar mano estar gesticular enfatizar inferior imagen texto ojalá letra color blanco fondo imagen incluir entorno colorido posiblemente set televisión,contenido inapropiado
DS_IMG_3239.jpg,Nadie puede estar despierto el 15 de septiembre tan temprano... Yo: ¡Feliz día chuladas!,"La imagen es un meme que presenta a un personaje animado, Patrick de una serie de televisión, en una cama con sábanas de color rojo. Patrick está usando un sombrero mexicano y sostiene dos pequeñas banderas de México. La parte superior del meme contiene el texto ""Nadie Puede Estar Despierto El 15 De Septiembre Tan Temprano..."". En la parte inferior, hay otro texto que dice ""¡Feliz Dia Chuladas!"". La escena transmite un ambiente festivo relacionado con la celebración mexicana.",despertar 15 septiembre feliz chulada imagen meme presentar personaje animado patrick serie televisión cama sábana color rojo patrick usar sombrero mexicano sostener pequeño bandera méxico superior meme contener texto despertar 15 septiembre inferior texto feliz chulada escena transmitir ambiente festivo relacionado celebración mexicano,ninguno
DS_IMG_568.jpg,En serio escuchan reggaetón en 2021 y no bandas de rock y metal clásico? U openings de anime? Ustedes me dan asco *Procede a hacer insultos raciales y misóginos* ¿Qué dice este huevón Carlito? No sé pero súbele a ese dembow que está bien cabrón.,"La imagen es un meme dividido en dos partes. En la parte izquierda, hay un personaje con una expresión de tristeza, lágrimas en sus mejillas y una mirada angustiada, acompañado del texto que dice: ""En serio escuchan reggaeton en 2021 y no bandas de rock y metal clásico? U openings de anime? Ustedes me dan asco *Procede a hacer insultos raciales y misóginos*"". En la parte derecha, se presentan dos personajes con barba, mostrando diferentes expresiones: uno parece confundido y el otro responde con una actitud despreocupada, diciendo: ""¿Que dice este huevón Carlito?"" y ""No sé pero súbele a ese dembow que está bien cabrón"". También se incluyen bocinas en la parte inferior, sugiriendo la música de reggaetón.",serio escuchar reggaetón 2021 banda rock metal clásico openings anime asco proceder insulto racial misógino huevón carlito súbele dembow cabrón imagen meme dividido parte izquierdo personaje expresión tristeza lágrima mejilla mirada angustiado acompañado texto serio escuchar reggaeton 2021 banda rock metal clásico openings anime asco proceder insulto racial misógino derecho presentar personaje barba mostrar expresión confundido responder actitud despreocupado decir huevón carlito súbele dembow cabrón incluir bocina inferior sugerir música reggaetón,clasismo
DS_IMG_1037.jpg,"Cuando te salen tus 3 novias al mismo tiempo. Ok la cagué, mejor me voy con mi esposa.","La imagen es un meme que presenta un texto superior en letras grandes que dice ""Cuando te salen tus 3 novias al mismo tiempo"". Debajo, se encuentra una escena de una película donde un hombre se encuentra frente a tres raptores, con una postura defensiva, levantando las manos hacia ellos. En la parte inferior de la imagen hay un texto que dice: ""Ok la cagué, mejor me voy con mi esposa"". El fondo muestra un entorno natural con vegetación y edificaciones que sugieren un ambiente de parque o reserva.",salir 3 novia tiempo ok cagar esposa imagen meme presentar texto superior letra salir 3 novia tiempo escena película hombre frente raptor postura defensivo levantar mano inferior imagen texto ok cagar esposa fondo mostrar entorno natural vegetación edificación sugerir ambiente parque reserva,ninguno
DS_IMG_1204.jpg,Más vale 9 segundos en la boca que 9 meses en la panza.,"La imagen es un meme que presenta a un personaje de dibujos animados con un rostro muy expresivo. El personaje tiene los mejillas infladas, como si estuviera comiendo algo, y una mezcla blanca, posiblemente de comida, en la boca. Su expresión es de sorpresa o incomodidad, con los ojos muy abiertos. En la parte superior de la imagen hay un texto que dice: ""Más vale 9 segundos en la boca q 9 meses en la panza"", seguido de dos emoticonos con ojos abiertos, que añaden un tono de asombro al mensaje. El fondo es neutro, lo que permite que el personaje y el texto resalten.",valer 9 segundo boca 9 mes panza imagen meme presentar personaje dibujo animado rostro expresivo personaje mejilla inflado estar comer mezcla blanco posiblemente comida boca expresión sorpresa incomodidad ojo abierto superior imagen texto valer 9 segundo boca q 9 mes panza seguido emoticono ojo abierto añadir tono asombro mensaje fondo neutro permitir personaje texto resaltar,contenido inapropiado
DS_IMG_2458.jpg,No me digas que se acabaron las vacaciones.,"La imagen es un meme que presenta a un hombre con una expresión de tristeza y lágrimas en su rostro. Tiene el cabello corto y está mirando hacia la cámara. El texto en la parte superior dice ""NO ME DIGAS"" y el texto en la parte inferior dice ""QUE SE ACABARON LAS VACACIONES"". El fondo muestra un grupo de personas, sugiriendo un ambiente de reacción emocional compartida. La fuente del texto es grande y en negrita, dando un impacto visual notable al mensaje.",digar acabar vacación imagen meme presentar hombre expresión tristeza lágrima rostro cabello corto mirar cámara texto superior digar texto inferior acabar vacación fondo mostrar grupo persona sugerir ambiente reacción emocional compartido fuente texto negrita dar impacto visual notable mensaje,ninguno
DS_IMG_2214.jpg,ya huele a pozole,"La imagen presenta a un personaje similar a un anciano, con orejas puntiagudas y una expresión de satisfacción en su rostro. Su cabeza está inclinada hacia arriba, como si estuviera disfrutando algún aroma. El fondo es blanco y difuso, reforzando la sensación de tranquilidad. En la parte superior de la imagen hay un texto en letras mayúsculas que dice ""ya huele a pozole"", lo que añade un contexto humorístico a la imagen. La figura parece estar vestida con una túnica simple de color claro.",oler pozo él imagen presentar personaje similar anciano oreja puntiaguda expresión satisfacción rostro cabeza inclinado estar disfrutar aroma fondo blanco difuso reforzar sensación tranquilidad superior imagen texto letra mayúsculo oler pozole añadir contexto humorístico imagen figura vestido túnica simple color,ninguno
DS_IMG_1762.jpg,CUANDO LLEGA EL FRÍO,"La imagen es un meme que presenta a un personaje que se asemeja a un Pikachu, vestido con un sombrero mexicano. Está acostado en una cama, con una manta que tiene un diseño de un gato negro, posiblemente un dibujo en blanco y negro. La expresión del personaje es relajada, mirando hacia arriba. En la parte superior de la imagen, hay un texto que dice ""CUANDO LLEGA EL FRÍO"", sobre un fondo blanco. El ambiente parece ser una habitación con luz natural que entra por la ventana.",llegar frío imagen meme presentar personaje asemejar pikachu vestido sombrero mexicano acostado cama manta diseño gato negro posiblemente dibujo blanco negro expresión personaje relajar mirar superior imagen texto llegar frío fondo blanco ambiente habitación luz natural entrar ventana,ninguno
DS_IMG_297.jpg,AY SI YO NO SOY MACHISTA PORQUE QUIERO A MI MAMÁ,"La imagen es un meme que presenta a un hombre con una expresión facial de desdén o incredulidad, con las manos levantadas en un gesto de desaprobación. En la parte superior del meme, hay un texto grande que dice ""AY SI"". Debajo de la imagen, se puede leer el texto ""YO NO SOY MACHISTA PORQUE QUIERO A MI MAMÁ"", que se muestra en letras blancas sobre un fondo negro. El estilo del meme es característico de las redes sociales, utilizando un formato de texto grande para enfatizar el mensaje.",ay machista querer mamá imagen meme presentar hombre expresión facial desdén incredulidad mano levantado gesto desaprobación superior meme texto ay imagen leer texto machista querer mamá mostrar letra blanco fondo negro estilo meme característico red social utilizar formato texto enfatizar mensaje,ninguno
DS_IMG_2777.jpg,Todo Perú haciendo la Genki-dama para que Argentina elimine a Australia,"La imagen es un meme que utiliza un estilo de arte de anime, específicamente de la serie ""Dragon Ball"". En el fondo, se ve un paisaje de campos con montañas. En el centro, se muestra la bandera de Argentina en la parte superior. En el primer plano, varios personajes están con los brazos levantados, representando el movimiento de ""Genki-dama"", mientras que en sus espaldas se colocan banderas de Perú. Los personajes tienen expresiones entusiastas y están rodeados de un ambiente luminoso, sugiriendo una atmósfera de apoyo o energía. El texto en la parte superior menciona que ""Todo Perú"" está participando en este acto para que Argentina elimine a Australia, lo que sugiere un contexto deportivo o de competencia.",perú genki-dama argentinar eliminir australia imagen meme utilizar estilo arte anime específicamente serie dragon ball fondo ver paisaje campo montaña centro mostrar bandera argentina superior plano personaje brazo levantado representar movimiento genki-dama espalda colocar bandera perú personaje expresión entusiasta rodeado ambiente luminoso sugerir atmósfera apoyo energía texto superior mencionar perú participar acto argentinar eliminir australia sugerir contexto deportivo competencia,ninguno
DS_IMG_3199.jpg,"¡OJO QUE ACÁ HAY MUCHO OLOR A GAS! ¡DEBE SER MÍO, LA GARRAFA ESTÁ VACÍA!","La imagen es un meme en formato de caricatura que presenta a dos personajes en un ambiente colorido. A la izquierda, hay una mujer con cabello castaño claro, que lleva una blusa roja y una bufanda de rayas verdes y amarillas. Ella está mirando preocupada hacia un cilindro de gas de color verde, con una expresión de inquietud, como si estuviera olfateando. A la derecha, un hombre con cabello castaño oscuro y rostro redondo está de pie, con una expresión de sorpresa y preocupación. Lleva un abrigo verde y una bufanda roja. El fondo presenta un degradado que va de morado a amarillo. El texto en la parte superior izquierda dice: ""¡OJO QUE ACÁ HAY MUCHO OLOR A GAS!"", y en la parte superior derecha: ""¡DEBE SER MÍO, LA GARRAFA ESTÁ VACÍA!"". El estilo de la caricatura es humorístico y exagerado, típico de los memes.",ojo acá olor gas garrafa vacío imagen meme formato caricatura presentar personaje ambiente colorido izquierda mujer cabello castaño blusa rojo bufanda rayas verde amarillo mirar preocupado cilindro gas color verde expresión inquietud estar olfatear derecha hombre cabello castaño oscuro rostro redondo pie expresión sorpresa preocupación abrigo verde bufanda rojo fondo presentar degradado morado amarillo texto superior izquierdo ojo acá olor gas superior derecho garrafa vacío estilo caricatura humorístico exagerado típico mem,contenido inapropiado
DS_IMG_1986.jpg,¿Cuál es el mejor meme de este mes? El de Pocoyo ¿Y por qué pusiste el del gato que lee?,"La imagen es un meme que presenta un formato de dos paneles. En el panel de la izquierda, se observa a una mujer con gafas, sentada en una mesa, sosteniendo un par de hojas en las manos. Ella tiene una expresión concentrada mientras lee. En la mesa hay un gato que aparece parcialmente, con una parte de su cabeza visible. En el panel de la derecha, se muestra al gato con una corona de rey en su cabeza, mirando hacia un documento que también está presente en el panel. El meme incluye texto en la parte superior que hace referencia a una conversación sobre memes populares del mes, mencionando a ""Pocoyo"" y el ""gato que lee"".",meme mes pocoyo pusistir gato leer imagen meme presentar formato panel panel izquierda observar mujer gafa sentado mesa sostener par hoja mano expresión concentrado lee mesa gato aparecer parcialmente cabeza visible panel derecha mostrar gato corona rey cabeza mirar documento presente panel meme incluir texto superior referencia conversación mem popular mes mencionar pocoyo gato leer,contenido inapropiado
DS_IMG_1206.jpg,Cuando hasta el perro sabe que algo anda mal.,"La imagen es un meme que muestra a una pareja y su perro en un entorno exterior. La mujer, con el cabello castaño y largo, lleva una camiseta roja y tiene una expresión sonriente. El hombre, de complexión fuerte, viste una camiseta verde. Junto a ellos hay un bebé en brazos, vestido con un atuendo a rayas blanco y rojo, también con una cinta en la cabeza. El perro de color marrón oscuro se encuentra junto a la familia, mirando hacia la cámara. En la parte superior de la imagen, hay un texto en letras grandes que dice: ""Cuando hasta el perro sabe que algo anda mal."" La imagen en su conjunto transmite una sensación de calidez familiar, a la vez que sugiere un mensaje humorístico a través del texto.",perro andar imagen meme mostrar pareja perro entorno exterior mujer cabello castaño camiseta rojo expresión sonriente hombre complexión fuerte ver camiseta verde bebé brazo vestido atuendo rayas blanco rojo cinta cabeza perro color marrón oscuro familia mirar cámara superior imagen texto letra perro andar imagen conjunto transmitir sensación calidez familiar sugerir mensaje humorístico texto,ninguno
DS_IMG_2309.jpg,Yo. El lunes otra vez.,"La imagen es un meme que presenta a dos hombres en un evento, donde uno de ellos viste un traje oscuro y parece estar girándose, mientras que el otro, con un traje claro, parece hacer un gesto de rechazo o defensa. En la parte superior izquierda, hay un texto que dice ""Yo"" y en la parte inferior derecha, otro texto que dice ""El lunes otra vez"". El fondo es de un ambiente elegante, típico de una ceremonia de premiación.",lunes imagen meme presentar hombre evento ver traje oscuro girar él traje gesto rechazo defensa superior izquierdo texto inferior derecho texto lunes fondo ambiente elegante típico ceremonia premiación,ninguno
DS_IMG_394.jpg,"¿Sabías que la luz de las direccionales no se ve reflejada en el recibo de la luz de tu casa? Úsalas, son gratis.","La imagen es un meme que presenta un mensaje de texto en la parte superior que dice: ""¿Sabías que la luz de las direccionales no se ve reflejada en el recibo de la luz de tu casa? Úsalas, son gratis."" A continuación, se observa la mano de una persona sosteniendo un interruptor de las direccionales de un vehículo, que muestra un símbolo de luz de dirección. El fondo de la imagen es del interior de un automóvil, visible a través del volante y el tablero. El estilo del meme es humorístico, utilizando una afirmación inesperada para entretener al espectador.",sabía luz direccional ver reflejado recibo luz casa úsala gratis imagen meme presentar mensaje texto superior sabía luz direccional ver reflejado recibo luz casa úsala gratis continuación observar mano persona sostener interruptor direccional vehículo mostrar símbolo luz dirección fondo imagen interior automóvil visible volante tablero estilo meme humorístico utilizar afirmación inesperado entretener espectador,ninguno
DS_IMG_336.jpg,"¡Papá, mi mamá y mi hermana se están apoderando de Cuanto Cabrón! Dejalas, están donde deben estar... ¿Dónde? ¡La Cocina!","La imagen es un meme en formato de cómic que consta de cinco paneles. En el primer panel, un niño con una expresión angustiada grita a su padre sobre su madre y hermana, afirmando que se están apoderando de ""Cuanto Cabrón"". En el segundo panel, el padre, con una apariencia relajada, responde: ""Déjalas, están donde deben estar..."". El tercer panel muestra al niño preguntando, ""¿Dónde?"". En el cuarto panel, el padre tiene una expresión pensativa. Finalmente, en el quinto panel, el padre grita con una expresión de revelación: ""¡La Cocina!"", con un cuadro de diálogo grande que enfatiza sus palabras. El estilo de dibujo es simple y caricaturesco.",papá mamá hermana apoderar cabrón dejala cocina imagen meme formato cómic constar panel panel niño expresión angustiado gritar padre madre hermana afirmar apoderar cabrón panel padre apariencia relajado responder deja él tercer panel mostrar niño preguntar cuarto panel padre expresión pensativo finalmente quinto panel padre grita expresión revelación cocina cuadro diálogo enfatizar palabra estilo dibujo simple caricaturesco,clasismo
DS_IMG_917.jpg,La nueva saga: - Harry Potter y la cámara de gas - Harry Potter y el prisionero de Treblinka - Harry Potter y la orden del Führer. Harry Potter y su nueva saga.,"La imagen es un meme que presenta un texto en la parte superior que dice ""La nueva saga:"" seguido de tres títulos que parodian el nombre de libros de la serie ""Harry Potter"". Los títulos incluyen ""Harry Potter y la cámara de Gas"", ""Harry Potter y el prisionero de Treblinka"" y ""Harry Potter y la orden del Führer"". Debajo del texto, hay una imagen de una persona con un bigote delgado, usando un uniforme que recuerda a una vestimenta militar. La persona tiene un aspecto serio y lleva gafas. El fondo es un jardín con césped y arbustos bien cuidados. En la parte inferior de la imagen, hay un texto adicional que dice ""Harry Potter"" y ""y su nueva saga"". El formato del meme incluye un borde negro alrededor de la imagen.",saga harry potter cámara gas harry potter prisionero treblinka harry potter orden führer harry potter saga imagen meme presentar texto superior saga seguido título parodiar nombre libro serie harry potter título incluir harry potter cámara gas harry potter prisionero treblinka harry potter orden führer texto imagen persona bigote delgado usar uniforme recordar vestimenta militar persona aspecto serio gafa fondo jardín césped arbusto cuidado inferior imagen texto adicional harry potter saga formato meme incluir borde negro imagen,ninguno
DS_IMG_863.jpg,"Cuando pisas una mina antipersonas, pero recuerda que no pesas lo suficiente como para activarla.","La imagen es un meme que presenta una fotografía de un grupo de cuatro niñas riendo. Todas parecen estar en un entorno exterior, con una pared de tierra en el fondo. Las niñas tienen expresiones de alegría y felicidad. El meme incluye un texto en la parte superior que dice: ""Cuando pisas una mina antipersonas, pero recuerda que no pesas lo suficiente como para activarla"". El texto está en un tono humorístico y muestra un contraste con la seriedad del tema que menciona.",pisar mina antipersona recordar pesa suficiente activar él imagen meme presentar fotografía grupo niña reir parecer entorno exterior pared tierra fondo niña expresión alegría felicidad meme incluir texto superior pisar mina antipersona recordar pesa suficiente activar él texto tono humorístico mostrar contraste seriedad tema mencionar,ninguno
DS_IMG_694.jpg,Cuando le explico al mecánico lo que tiene mi carro.,"La imagen es un meme que presenta a un personaje masculino con una expresión facial intensa y gesticulante, ubicado frente a una pared cubierta de papeles y notas. El personaje tiene el cabello desordenado y viste una camisa de color claro con una corbata. Su postura sugiere que está explicando algo de manera apasionada. En la parte inferior de la imagen hay un texto en letras grandes que dice: ""CUANDO LE EXPLICO AL MECÁNICO LO QUE TIENE MI CARRO"". La combinación de la imagen y el texto transmite una sensación de confusión o desesperación en el contexto de explicar problemas mecánicos.",explico mecánico carro imagen meme presentar personaje masculino expresión facial intenso gesticulante ubicado frente pared cubierto papel nota personaje cabello desordenado ver camisa color corbata postura sugerir explicar apasionado inferior imagen texto letra explico mecánico carro combinación imagen texto transmitir sensación confusión desesperación contexto explicar problema mecánico,ninguno
